-2214.272, 725.1755, 123.4401, 0x66884588 (door) (amv_zone_0.ymt), ff9d00
2320.648, 1068.072, 57.74325, amv_butcher_poisoncave_l14_int (amv_zone_149.ymt), ff9d00
2309.22, 1168.109, 101.8465, amv_butcher_poisoncave_l14_int (amv_zone_149.ymt), ff9d00
2288.178, 1175.417, 105.1678, amv_butcher_poisoncave_l14_int (amv_zone_149.ymt), ff9d00
2319.883, 1097.259, 94.83302, amv_butcher_poisoncave_l14_int (amv_zone_149.ymt), ff9d00
2353.943, 1006.565, 74.86549, amv_butcher_poisoncave_l14_int (amv_zone_149.ymt), ff9d00
2325.781, 1072.261, 93.6647, amv_butcher_poisoncave_l14_int (amv_zone_149.ymt), ff9d00
1700.65, 1510.832, 149.3883, amv_vet_house (amv_zone_149.ymt), ff9d00
1705.42, 1488.874, 147.1119, amv_vet_house (amv_zone_149.ymt), ff9d00
1704.853, 1509.902, 149.1237, amv_vet_house (amv_zone_149.ymt), ff9d00
1702.258, 1514.235, 147.9758, 0x66884588 (door) (amv_zone_149.ymt), ff9d00
1697.371, 1508.779, 147.9802, amv_doors (amv_zone_149.ymt), ff9d00
2098.094, 950.4119, 118.3442, amv_cen_e_camp_stage_2 (amv_zone_149.ymt), ff9d00
-270.6419, 809.4875, 119.4953, 0x66884588 (door) (amv_zone_15.ymt), ff9d00
-243.9154, 765.5623, 118.2425, 0x66884588 (door) (amv_zone_15.ymt), ff9d00
-277.2072, 776.6043, 119.6456, 0x66884588 (door) (amv_zone_15.ymt), ff9d00
-282.9841, 784.4088, 119.6298, 0x66884588 (door) (amv_zone_15.ymt), ff9d00
-238.7803, 773.7113, 118.2475, 0x66884588 (door) (amv_zone_15.ymt), ff9d00
-283.3553, 803.8919, 119.4932, 0x66884588 (door) (amv_zone_15.ymt), ff9d00
-276.3806, 811.9086, 119.5104, 0x66884588 (door) (amv_zone_15.ymt), ff9d00
-275.4745, 802.7056, 119.5117, 0x66884588 (door) (amv_zone_15.ymt), ff9d00
-227.3389, 757.8228, 118.9548, amv_valentine_02 (amv_zone_15.ymt), ff9d00
-236.9248, 762.1106, 118.9548, amv_valentine_02 (amv_zone_15.ymt), ff9d00
-265.2068, 750.3616, 118.6548, amv_valentine_02 (amv_zone_15.ymt), ff9d00
-231.8452, 746.9564, 119.6048, amv_valentine_02 (amv_zone_15.ymt), ff9d00
-244.6856, 774.8591, 119.6548, amv_valentine_02 (amv_zone_15.ymt), ff9d00
-258.085, 733.3005, 118.6548, amv_valentine_02 (amv_zone_15.ymt), ff9d00
-266.3056, 738.4358, 118.2798, amv_valentine_02 (amv_zone_15.ymt), ff9d00
-262.8414, 746.2019, 118.3548, amv_valentine_02 (amv_zone_15.ymt), ff9d00
-239.4254, 764.5436, 118.3548, amv_valentine_02 (amv_zone_15.ymt), ff9d00
-284.1904, 768.8123, 119.7423, amv_valentine_02 (amv_zone_15.ymt), ff9d00
-268.8045, 765.2349, 118.6548, amv_valentine_02 (amv_zone_15.ymt), ff9d00
-261.5858, 763.491, 119.0548, amv_valentine_02 (amv_zone_15.ymt), ff9d00
-246.8806, 767.5411, 119.9048, amv_valentine_02 (amv_zone_15.ymt), ff9d00
-279.1513, 786.7177, 121.2548, amv_valentine_02 (amv_zone_15.ymt), ff9d00
-289.2474, 772.2139, 119.7048, amv_valentine_02 (amv_zone_15.ymt), ff9d00
-235.922, 771.2796, 119.3548, amv_valentine_02 (amv_zone_15.ymt), ff9d00
-257.7531, 756.4782, 120.1548, amv_valentine_02 (amv_zone_15.ymt), ff9d00
-273.502, 752.9117, 118.1548, amv_valentine_02 (amv_zone_15.ymt), ff9d00
-271.9739, 760.1259, 118.3548, amv_valentine_02 (amv_zone_15.ymt), ff9d00
-279.7013, 775.2427, 120.2423, amv_valentine_02 (amv_zone_15.ymt), ff9d00
-273.6762, 780.4177, 121.0548, amv_valentine_02 (amv_zone_15.ymt), ff9d00
-276.1076, 738.8123, 117.9923, amv_valentine_02 (amv_zone_15.ymt), ff9d00
-291.9701, 784.9334, 121.0048, amv_valentine_02 (amv_zone_15.ymt), ff9d00
-285.6122, 779.7249, 120.6548, amv_valentine_02 (amv_zone_15.ymt), ff9d00
-252.9485, 742.23, 119.5798, amv_valentine_02 (amv_zone_15.ymt), ff9d00
-243.2806, 751.9188, 118.6548, amv_valentine_02 (amv_zone_15.ymt), ff9d00
-292.4187, 748.0081, 118.9923, amv_valentine_02 (amv_zone_15.ymt), ff9d00
-285.4008, 762.426, 119.6423, amv_valentine_02 (amv_zone_15.ymt), ff9d00
-230.0909, 797.5883, 139.3758, amv_valentine_03 (amv_zone_15.ymt), ff9d00
-285.4514, 802.1255, 119.8008, amv_valentine_03 (amv_zone_15.ymt), ff9d00
-278.4029, 812.2543, 122.3008, amv_valentine_03 (amv_zone_15.ymt), ff9d00
-280.8672, 806.3613, 120.7508, amv_valentine_03 (amv_zone_15.ymt), ff9d00
-235.0978, 799.2899, 126.8508, amv_valentine_03 (amv_zone_15.ymt), ff9d00
-291.4924, 808.1681, 121.2008, amv_valentine_03 (amv_zone_15.ymt), ff9d00
-294.9736, 799.8365, 121.5008, amv_valentine_03 (amv_zone_15.ymt), ff9d00
-217.4445, 811.4506, 127.7508, amv_valentine_03 (amv_zone_15.ymt), ff9d00
-271.6413, 803.9668, 119.7508, amv_valentine_03 (amv_zone_15.ymt), ff9d00
-228.9314, 810.628, 126.8758, amv_valentine_03 (amv_zone_15.ymt), ff9d00
-275.3025, 822.7724, 119.9758, amv_valentine_03 (amv_zone_15.ymt), ff9d00
-286.9348, 819.1779, 123.2008, amv_valentine_03 (amv_zone_15.ymt), ff9d00
-218.8308, 798.3029, 126.7508, amv_valentine_03 (amv_zone_15.ymt), ff9d00
-269.2938, 809.7662, 119.8008, amv_valentine_03 (amv_zone_15.ymt), ff9d00
-276.3597, 801.2413, 120.9308, amv_valentine_03 (amv_zone_15.ymt), ff9d00
-216.194, 804.0814, 127.8758, amv_valentine_03 (amv_zone_15.ymt), ff9d00
-279.9313, 816.8264, 119.6508, amv_valentine_03 (amv_zone_15.ymt), ff9d00
-225.1865, 797.6958, 126.1258, amv_valentine_03 (amv_zone_15.ymt), ff9d00
-292.3547, 824.7567, 120.2758, amv_valentine_03 (amv_zone_15.ymt), ff9d00
-294.0159, 869.878, 123.7208, amv_valentine_04 (amv_zone_15.ymt), ff9d00
-284.0623, 868.9149, 123.0958, amv_valentine_04 (amv_zone_15.ymt), ff9d00
-289.7133, 862.429, 124.9708, amv_valentine_04 (amv_zone_15.ymt), ff9d00
-259.3448, 969.0365, 137.8458, amv_valentine_04 (amv_zone_15.ymt), ff9d00
-256.9198, 844.8389, 126.1208, amv_valentine_04 (amv_zone_15.ymt), ff9d00
-286.6952, 875.4489, 124.9708, amv_valentine_04 (amv_zone_15.ymt), ff9d00
-246.3079, 963.3809, 140.3458, amv_valentine_04 (amv_zone_15.ymt), ff9d00
-282.1531, 916.7219, 129.9708, amv_valentine_04 (amv_zone_15.ymt), ff9d00
-288.7796, 811.5557, 119.9266, amv_val_doctor (amv_zone_15.ymt), ff9d00
-282.5266, 816.1573, 119.7866, amv_val_doctor (amv_zone_15.ymt), ff9d00
-286.2635, 806.6144, 119.906, amv_val_doctor (amv_zone_15.ymt), ff9d00
-279.9, 780.4769, 120.1, amv_val_gunsmith (amv_zone_15.ymt), ff9d00
-277.1964, 807.1239, 119.9, amv_val_jail (amv_zone_15.ymt), ff9d00
-272.7663, 809.1237, 119.9, amv_val_jail (amv_zone_15.ymt), ff9d00
-260.8495, 736.4622, 118.6748, amv_val_res01_f (amv_zone_15.ymt), ff9d00
-289.7002, 866.2623, 121.5329, amv_val_res_a (amv_zone_15.ymt), ff9d00
-241.4158, 769.811, 118.4081, amv_val_saloon2 (amv_zone_15.ymt), ff9d00
-241.4117, 769.7589, 121.6148, amv_val_saloon2 (amv_zone_15.ymt), ff9d00
-287.8445, 815.7708, 119.9439, amv_val_doctor (amv_zone_15.ymt), ff9d00
-284.6352, 811.0838, 119.9681, amv_val_doctor (amv_zone_15.ymt), ff9d00
-285.5984, 812.7911, 119.9116, amv_val_doctor (amv_zone_15.ymt), ff9d00
-265.4877, 842.9942, 121.7208, amv_valentine_04 (amv_zone_15.ymt), ff9d00
-290.939, 810.0103, 119.9858, amv_val_doctor (amv_zone_15.ymt), ff9d00
-294.7964, 773.7138, 120.7498, amv_valentine_02 (amv_zone_15.ymt), ff9d00
-228.6902, 794.9877, 125.7258, amv_valentine_03 (amv_zone_15.ymt), ff9d00
-254.593, 741.6315, 119.2048, amv_valentine_02 (amv_zone_15.ymt), ff9d00
-253.1515, 742.4222, 120.8298, amv_valentine_02 (amv_zone_15.ymt), ff9d00
-259.3623, 969.0609, 137.3455, amv_valentine_04 (amv_zone_15.ymt), ff9d00
-284.6844, 868.9752, 122.0958, amv_valentine_04 (amv_zone_15.ymt), ff9d00
-239.3039, 759.8965, 121.7048, amv_valentine_02 (amv_zone_15.ymt), ff9d00
-260.7759, 843.7748, 124.6208, amv_valentine_04 (amv_zone_15.ymt), ff9d00
-286.3488, 865.5565, 121.9479, amv_val_res_a (amv_zone_15.ymt), ff9d00
-281.1353, 815.7903, 119.5159, 0x66884588 (door) (amv_zone_15.ymt), ff9d00
1767.549, -1408.249, 49.88202, amv_cal1 (amv_zone_150.ymt), ff9d00
1773.27, -1400.579, 48.38202, amv_cal1 (amv_zone_150.ymt), ff9d00
1782.466, -1402.82, 49.88202, amv_cal1 (amv_zone_150.ymt), ff9d00
1788.559, -1385.57, 47.63202, amv_cal1 (amv_zone_150.ymt), ff9d00
1777.161, -1411.268, 48.38202, amv_cal1 (amv_zone_150.ymt), ff9d00
1812.148, -1437.411, 46.54939, amv_cal3 (amv_zone_150.ymt), ff9d00
1998.302, -1610.002, 45.19784, amv_cvb_02 (amv_zone_150.ymt), ff9d00
2006.086, -1602.166, 45.19784, amv_cvb_02 (amv_zone_150.ymt), ff9d00
2008.175, -1604.656, 45.19784, amv_cvb_02 (amv_zone_150.ymt), ff9d00
2000.661, -1607.37, 45.19784, amv_cvb_02 (amv_zone_150.ymt), ff9d00
1998.701, -1605.034, 48.39784, amv_cvb_02 (amv_zone_150.ymt), ff9d00
1738.183, -1673.161, 48.99584, amv_nopq_1114_sle03_railbridge (amv_zone_150.ymt), ff9d00
1774.445, -1361.044, 51.13202, amv_cal1 (amv_zone_151.ymt), ff9d00
1753.302, -1368.74, 51.13202, amv_cal1 (amv_zone_151.ymt), ff9d00
1763.89, -1364.886, 61.25702, amv_cal1 (amv_zone_151.ymt), ff9d00
1767.71, -1375.068, 51.13202, amv_cal1 (amv_zone_151.ymt), ff9d00
1738.862, -1329.433, 49.88202, amv_cal1 (amv_zone_151.ymt), ff9d00
1753.78, -1324.004, 49.88202, amv_cal1 (amv_zone_151.ymt), ff9d00
1769.353, -1332.435, 47.63202, amv_cal1 (amv_zone_151.ymt), ff9d00
1744.627, -1321.881, 48.38202, amv_cal1 (amv_zone_151.ymt), ff9d00
1760.699, -1355.805, 51.13202, amv_cal1 (amv_zone_151.ymt), ff9d00
1748.175, -1331.63, 48.38202, amv_cal1 (amv_zone_151.ymt), ff9d00
1790.392, -1332.492, 47.63202, amv_cal1 (amv_zone_152.ymt), ff9d00
1805.099, -1372.899, 47.63202, amv_cal1 (amv_zone_152.ymt), ff9d00
1794.183, -1314.765, 47.71248, amv_cal1 (amv_zone_152.ymt), ff9d00
1818.914, -1344.34, 46.16248, amv_cal1 (amv_zone_153.ymt), ff9d00
1831.927, -1428.187, 46.67439, amv_cal3 (amv_zone_153.ymt), ff9d00
1851.232, -1419.185, 45.04939, amv_cal3 (amv_zone_153.ymt), ff9d00
1870.558, -1410.173, 45.54939, amv_cal3 (amv_zone_153.ymt), ff9d00
1891.996, -1350.719, 43.78344, amv_cal4 (amv_zone_153.ymt), ff9d00
1891.303, -1340.283, 48.15844, amv_cal4 (amv_zone_153.ymt), ff9d00
1884.644, -1341.459, 47.28344, amv_cal4 (amv_zone_153.ymt), ff9d00
1893.24, -1353.31, 43.98344, amv_cal4 (amv_zone_153.ymt), ff9d00
1886.444, -1354.411, 48.15844, amv_cal4 (amv_zone_153.ymt), ff9d00
1879.752, -1331.189, 48.40844, amv_cal4 (amv_zone_153.ymt), ff9d00
1863.917, -1356.561, 44.40844, amv_cal4 (amv_zone_153.ymt), ff9d00
1884.762, -1341.459, 54.53344, amv_cal4 (amv_zone_153.ymt), ff9d00
1884.762, -1341.459, 57.40844, amv_cal4 (amv_zone_153.ymt), ff9d00
1878.669, -1344.245, 48.15844, amv_cal4 (amv_zone_153.ymt), ff9d00
1891.732, -1323.783, 43.94296, amv_cal4 (amv_zone_153.ymt), ff9d00
1884.857, -1341.482, 47.45595, amv_cal_carriage_int (amv_zone_153.ymt), ff9d00
1892.162, -1350.894, 43.60853, amv_cal_carriage_int (amv_zone_153.ymt), ff9d00
1884.813, -1341.511, 54.64072, amv_cal_carriage_int (amv_zone_153.ymt), ff9d00
1858.522, -1359.248, 42.90844, amv_cal4 (amv_zone_153.ymt), ff9d00
1863.89, -1357.187, 43.65844, amv_cal4 (amv_zone_153.ymt), ff9d00
1869.546, -1354.48, 42.90844, amv_cal4 (amv_zone_153.ymt), ff9d00
1891.577, -1342.385, 43.46368, amv_cal_carriage_int (amv_zone_153.ymt), ff9d00
1887.465, -1333.545, 43.46368, amv_cal_carriage_int (amv_zone_153.ymt), ff9d00
1877.834, -1340.574, 43.46368, amv_cal_carriage_int (amv_zone_153.ymt), ff9d00
1881.93, -1349.476, 43.46368, amv_cal_carriage_int (amv_zone_153.ymt), ff9d00
1832.171, -1212.798, 41.64082, amv_cal2 (amv_zone_154.ymt), ff9d00
1859.001, -1225.568, 45.14082, amv_cal2 (amv_zone_154.ymt), ff9d00
1849.088, -1243.233, 45.14082, amv_cal2 (amv_zone_154.ymt), ff9d00
1828.716, -1209.106, 41.64082, amv_cal2 (amv_zone_154.ymt), ff9d00
1828.727, -1244.223, 44.64082, amv_cal2 (amv_zone_154.ymt), ff9d00
1822.446, -1206.494, 42.89082, amv_cal2 (amv_zone_154.ymt), ff9d00
1833.626, -1275.869, 47.64082, amv_cal2 (amv_zone_154.ymt), ff9d00
1838.329, -1216.521, 43.14082, amv_cal2 (amv_zone_154.ymt), ff9d00
1868.031, -1297.695, 45.19296, amv_cal4 (amv_zone_154.ymt), ff9d00
1833.876, -1276.1, 47.49779, amv_cal_tabacco (amv_zone_154.ymt), ff9d00
1837.909, -1278.456, 43.86035, amv_arm_genstore_int (amv_zone_154.ymt), ff9d00
1837.923, -1278.404, 43.86012, amv_cal_tabacco (amv_zone_154.ymt), ff9d00
1833.626, -1275.869, 46.26582, amv_cal_tobacco_burnt (amv_zone_154.ymt), ff9d00
1826.952, -1245.988, 43.26582, amv_cal2 (amv_zone_154.ymt), ff9d00
1823.891, -1241.35, 44.64082, amv_cal2 (amv_zone_154.ymt), ff9d00
1824.755, -1308.518, 43.26582, amv_cal2 (amv_zone_154.ymt), ff9d00
1962.548, -1221.168, 43.64082, amv_cal2 (amv_zone_154.ymt), ff9d00
2329.998, 2025.922, 183.4395, 0x3F18029A (amv_zone_155.ymt), ff9d00
2320.212, 2015.657, 183.6071, 0x3F18029A (amv_zone_155.ymt), ff9d00
2306.476, 2005.689, 184.7961, 0x3F18029A (amv_zone_155.ymt), ff9d00
2347.139, 2051.205, 182.5819, 0x3F18029A (amv_zone_155.ymt), ff9d00
2338.959, 2038.216, 183.4539, 0x3F18029A (amv_zone_155.ymt), ff9d00
2125.264, 1887.035, 193.8232, amv_j_14_tunnel01 (amv_zone_155.ymt), ff9d00
2188.527, 1926.921, 180.273, 0x351F0977 (amv_zone_155.ymt), ff9d00
2203.65, 1933.31, 178.7104, 0x351F0977 (amv_zone_155.ymt), ff9d00
2220.782, 1938.836, 178.5672, 0x351F0977 (amv_zone_155.ymt), ff9d00
2239.538, 1944.277, 178.5452, 0x351F0977 (amv_zone_155.ymt), ff9d00
2257.121, 1950.084, 177.577, 0x351F0977 (amv_zone_155.ymt), ff9d00
2278.4, 1965.162, 176.6632, 0x351F0977 (amv_zone_155.ymt), ff9d00
2267.226, 1957.749, 180.3656, 0x351F0977 (amv_zone_155.ymt), ff9d00
2297.029, 1983.357, 175.3523, 0x351F0977 (amv_zone_155.ymt), ff9d00
2289.294, 1976.487, 179.154, 0x351F0977 (amv_zone_155.ymt), ff9d00
2291.579, 2080.92, 199.7606, amv_cumb_rckhero (amv_zone_155.ymt), ff9d00
2107.718, 1874.174, 197.7231, amv_j_14_tunnel01 (amv_zone_155.ymt), ff9d00
2141.541, 1897.786, 194.2231, amv_j_14_tunnel01 (amv_zone_155.ymt), ff9d00
2473.472, 1996.803, 168.3332, 0x66884588 (door) (amv_zone_155.ymt), ff9d00
2473.014, 2002.159, 168.3332, amv_doors (amv_zone_155.ymt), ff9d00
2475.322, 1998.823, 169.2923, amv_met_house01_int (amv_zone_155.ymt), ff9d00
2450.057, 2098.397, 174.5281, amv_abandoned_trading_post (amv_zone_155.ymt), ff9d00
2450.258, 2098.494, 174.719, amv_abandoned_trading_post (amv_zone_155.ymt), ff9d00
2475.322, 1998.823, 170.0923, amv_met_01 (amv_zone_155.ymt), ff9d00
2486.658, 1995.668, 168.9267, amv_met_01 (amv_zone_155.ymt), ff9d00
1933.046, 1948.985, 266.2224, 0x66884588 (door) (amv_zone_155.ymt), ff9d00
1934.882, 1946.478, 266.9083, amv_lof_outpost (amv_zone_155.ymt), ff9d00
1933.291, 1945.253, 270.6748, amv_lof_outpost (amv_zone_155.ymt), ff9d00
1934.087, 1945.225, 271.6942, amv_lof_01 (amv_zone_155.ymt), ff9d00
1933.298, 1945.915, 263.3346, amv_lof_outpost (amv_zone_155.ymt), ff9d00
1934.212, 1941.245, 263.2159, amv_lof_outpost (amv_zone_155.ymt), ff9d00
1933.537, 1945.425, 272.3248, amv_lof_outpost (amv_zone_155.ymt), ff9d00
1946.066, 1946.55, 266.4191, amv_lof_01 (amv_zone_155.ymt), ff9d00
1933.589, 1945.178, 275.8192, amv_lof_01 (amv_zone_155.ymt), ff9d00
1988.969, 1799.106, 195.2236, 0xABAC5695 (amv_zone_155.ymt), ff9d00
2151.122, 2090.359, 234.2306, amv_i_14_terrainfix (amv_zone_155.ymt), ff9d00
-1388.401, -120.5282, 96.02298, 0xBACBB88B (amv_zone_156.ymt), ff9d00
-1402.373, -103.4192, 97.14923, 0xBACBB88B (amv_zone_156.ymt), ff9d00
-1358.064, -160.046, 99.05098, 0xBACBB88B (amv_zone_156.ymt), ff9d00
-1373.941, -139.1096, 96.8531, 0xBACBB88B (amv_zone_156.ymt), ff9d00
-1437.398, -224.4799, 102.9421, amv_app_e_01 (amv_zone_156.ymt), ff9d00
-1400.012, -208.1402, 104.7028, amv_app_e_01 (amv_zone_156.ymt), ff9d00
-1431.889, -209.7202, 103.626, amv_app_e_01 (amv_zone_156.ymt), ff9d00
-1400.012, -208.1402, 104.7028, amv_app_e_01 (amv_zone_156.ymt), ff9d00
-1400.012, -208.1402, 104.7028, amv_app_e_01 (amv_zone_156.ymt), ff9d00
-1400.012, -208.1402, 104.7028, amv_app_e_01 (amv_zone_156.ymt), ff9d00
-1400.012, -208.1402, 104.7028, amv_app_e_01 (amv_zone_156.ymt), ff9d00
-1431.889, -209.7202, 103.626, amv_app_e_01 (amv_zone_156.ymt), ff9d00
-1431.889, -209.7202, 103.626, amv_app_e_01 (amv_zone_156.ymt), ff9d00
-1431.889, -209.7202, 103.626, amv_app_e_01 (amv_zone_156.ymt), ff9d00
-1431.889, -209.7202, 103.626, amv_app_e_01 (amv_zone_156.ymt), ff9d00
-1409.294, -241.7234, 100.9972, amv_app_e_01 (amv_zone_156.ymt), ff9d00
-1418.866, -246.8172, 99.64632, amv_app_e_01 (amv_zone_156.ymt), ff9d00
-1408.884, -241.6179, 99.64632, amv_app_e_01 (amv_zone_156.ymt), ff9d00
-1405.819, -254.091, 99.64632, amv_app_e_01 (amv_zone_156.ymt), ff9d00
-1402.796, -230.8957, 99.64632, amv_app_e_01 (amv_zone_156.ymt), ff9d00
-1395.916, -237.1503, 99.64632, amv_app_e_01 (amv_zone_156.ymt), ff9d00
-1402.421, -246.0207, 99.64632, amv_app_e_01 (amv_zone_156.ymt), ff9d00
-1433.366, -249.8172, 101.1463, amv_app_e_01 (amv_zone_156.ymt), ff9d00
-1843.929, 2855.447, 499.3925, amv_mountainglaciercave (amv_zone_157.ymt), ff9d00
-1862.005, 2804.906, 514.2653, amv_mountainglaciercave (amv_zone_157.ymt), ff9d00
-1820.326, 2655.926, 595.0475, amv_h_06_crevice (amv_zone_157.ymt), ff9d00
-1851.422, 2626.43, 579.8939, amv_h_06_crevice (amv_zone_157.ymt), ff9d00
-1856.307, 2732.333, 573.3939, amv_h_06_crevice (amv_zone_157.ymt), ff9d00
-1868.954, 2641.616, 597.5457, amv_h_06_terrain (amv_zone_157.ymt), ff9d00
-1848.517, 2628.243, 579.9207, amv_h_06_terrain (amv_zone_157.ymt), ff9d00
-1817.076, 2901.617, 501.2675, amv_mountainglaciercave (amv_zone_157.ymt), ff9d00
-1787.512, 2952.54, 501.0175, amv_mountainglaciercave (amv_zone_157.ymt), ff9d00
-1765.254, 2919.607, 499.8925, amv_mountainglaciercave (amv_zone_157.ymt), ff9d00
-1769.841, 2656.058, 581.0269, amv_h_06_crevice (amv_zone_157.ymt), ff9d00
-1959.211, 2159.682, 327.6498, 0x66884588 (door) (amv_zone_157.ymt), ff9d00
-1961.793, 2159.232, 328.4628, amv_shack_gri_g2_int (amv_zone_157.ymt), ff9d00
-1961.793, 2159.232, 328.7128, amv_shack_gri (amv_zone_157.ymt), ff9d00
-1634.894, 2945.497, 482.0051, amv_mountainglaciercave (amv_zone_157.ymt), ff9d00
-1553.511, 2963.125, 474.9801, amv_mountainglaciercave (amv_zone_157.ymt), ff9d00
-1601.016, 2958.741, 460.5477, amv_mountainglaciercave (amv_zone_157.ymt), ff9d00
-1623.79, 2947.693, 491.2318, amv_mountainglaciercave (amv_zone_157.ymt), ff9d00
-1574.549, 2953.415, 483.9883, amv_mountainglaciercave (amv_zone_157.ymt), ff9d00
-1545.443, 2981.629, 473.2459, amv_h_06_terrainfix (amv_zone_157.ymt), ff9d00
-1605.042, 2949.096, 516.8448, amv_mountainglaciercave (amv_zone_157.ymt), ff9d00
-1899.225, 1359.323, 204.5517, amv_odrisscol1 (amv_zone_158.ymt), ff9d00
-1920.15, 1372.856, 209.4066, amv_odrisscol1 (amv_zone_158.ymt), ff9d00
-1911.409, 1326.88, 199.4104, amv_odrisscol1 (amv_zone_158.ymt), ff9d00
-1936.102, 1332.578, 206.1571, amv_odrisscol1 (amv_zone_158.ymt), ff9d00
-1947.177, 1332.377, 211.7802, amv_odrisscol1 (amv_zone_158.ymt), ff9d00
-1868.409, 1321.693, 203.0689, amv_odrisscol1 (amv_zone_158.ymt), ff9d00
-1911.632, 1361.708, 207.2381, amv_odrisscol1 (amv_zone_158.ymt), ff9d00
-1876.927, 1330.498, 203.4689, amv_odrisscol1 (amv_zone_158.ymt), ff9d00
-1917.893, 1344.718, 203.4809, amv_odrisscol1 (amv_zone_158.ymt), ff9d00
-1890.192, 1364.032, 203.2072, amv_odrisscol1 (amv_zone_158.ymt), ff9d00
-1869.427, 1312.885, 203.9708, amv_odrisscol1 (amv_zone_158.ymt), ff9d00
-1917.888, 1332.493, 204.8074, amv_odrisscol1 (amv_zone_158.ymt), ff9d00
-1884.54, 1353.704, 204.9194, amv_odrisscol1 (amv_zone_158.ymt), ff9d00
-1868.235, 1355.365, 205.4708, amv_odrisscol1 (amv_zone_158.ymt), ff9d00
-1879.689, 1319.627, 202.4689, amv_odrisscol1 (amv_zone_158.ymt), ff9d00
-1874.843, 1385.9, 209.7072, amv_odrisscol1 (amv_zone_158.ymt), ff9d00
-1921.864, 1380.638, 213.6973, amv_odrisscol1 (amv_zone_158.ymt), ff9d00
-1891.247, 1351.182, 201.4708, amv_odrisscol1 (amv_zone_158.ymt), ff9d00
-1908.792, 1332.5, 202.0191, amv_odrisscol1 (amv_zone_158.ymt), ff9d00
-1915.435, 1354.846, 204.777, amv_odrisscol1 (amv_zone_158.ymt), ff9d00
-1926.033, 1332.437, 203.8814, amv_odrisscol1 (amv_zone_158.ymt), ff9d00
-1896.541, 1331.62, 205.8084, amv_odrisscol1 (amv_zone_158.ymt), ff9d00
-1886.323, 1342.822, 201.4708, amv_odrisscol1 (amv_zone_158.ymt), ff9d00
-1890.195, 1371.549, 206.777, amv_odrisscol1 (amv_zone_158.ymt), ff9d00
-1875.819, 1376.603, 207.3799, amv_odrisscol1 (amv_zone_158.ymt), ff9d00
-1877.586, 1367.387, 204.7072, amv_odrisscol1 (amv_zone_158.ymt), ff9d00
-1874.346, 1361.393, 209.2979, amv_odrisscol1 (amv_zone_158.ymt), ff9d00
-1925.515, 1345.553, 204.7848, amv_odrisscol1 (amv_zone_158.ymt), ff9d00
-1905.947, 1348.816, 204.0247, amv_odrisscol1 (amv_zone_158.ymt), ff9d00
-1875.003, 1347.393, 204.9305, amv_odrisscol1 (amv_zone_158.ymt), ff9d00
-1884.932, 1330.528, 201.9689, amv_odrisscol1 (amv_zone_158.ymt), ff9d00
-1915.581, 1369.286, 207.7532, amv_odrisscol1 (amv_zone_158.ymt), ff9d00
-1895.923, 1364.896, 203.7072, amv_odrisscol1 (amv_zone_158.ymt), ff9d00
-1912.377, 1402.044, 241.8501, amv_k_06_overpass (amv_zone_158.ymt), ff9d00
-1412.38, 1135.12, 225.9423, amv_doors (amv_zone_158.ymt), ff9d00
-1411.926, 1134.471, 225.9495, amv_doors (amv_zone_158.ymt), ff9d00
-1494.588, 1247.275, 314.6305, 0x66884588 (door) (amv_zone_158.ymt), ff9d00
-1414.884, 1132.892, 226.8212, amv_mil_shed_int (amv_zone_158.ymt), ff9d00
-1386.576, 1154.241, 226.1585, amv_mil_01 (amv_zone_158.ymt), ff9d00
-1414.628, 1133.136, 226.9085, amv_mil_01 (amv_zone_158.ymt), ff9d00
-1438.425, 1187.318, 227.1012, amv_mil_mine_cave_int (amv_zone_158.ymt), ff9d00
-1420.833, 1202.947, 225.1027, amv_mil_mine_cave_int (amv_zone_158.ymt), ff9d00
-1410.228, 1161.977, 228.2552, amv_mil_mine_cave_int (amv_zone_158.ymt), ff9d00
-1416.936, 1168.34, 227.2841, amv_mil_mine_cave_int (amv_zone_158.ymt), ff9d00
-1396.045, 1180.844, 222.8327, amv_mil_mine_cave_int (amv_zone_158.ymt), ff9d00
-1491.636, 1249.248, 315.1169, amv_mic_hideout_int (amv_zone_158.ymt), ff9d00
-1494.589, 1247.297, 314.6387, amv_mic_hideout_int (amv_zone_158.ymt), ff9d00
-1500.864, 1253.06, 315.3578, amv_mic_hid (amv_zone_158.ymt), ff9d00
-1491.734, 1249.197, 317.2592, amv_mic_hid (amv_zone_158.ymt), ff9d00
-1510.488, 1250.693, 314.8961, amv_mic_hid (amv_zone_158.ymt), ff9d00
-1501.952, 1238.702, 312.1755, amv_mic_hid (amv_zone_158.ymt), ff9d00
-1508.81, 1238.8, 311.8005, amv_mic_hid (amv_zone_158.ymt), ff9d00
-1515.37, 1243.088, 313.3005, amv_mic_hid (amv_zone_158.ymt), ff9d00
-1496.746, 1240.81, 313.3005, amv_mic_hid (amv_zone_158.ymt), ff9d00
-1412.505, 1134.515, 228.0239, amv_mil_shed_int (amv_zone_158.ymt), ff9d00
-2109.408, 1843.765, 256.3482, amv_dis_defacedgrave_01 (amv_zone_158.ymt), ff9d00
-1633.534, 1214.994, 353.4983, amv_mic_hid (amv_zone_158.ymt), ff9d00
-1631.472, 1229.399, 353.2483, amv_mic_hid (amv_zone_158.ymt), ff9d00
