x, y, z, filename.yas (path), marker
-308.5467, 1140.364, 105.43439, cutscene@bou1_mcs1.yas (anim_0), 4cc922
-308.6707, 804.9167, 117.9924, script@beat@town@drunkdueler@drunkdueler.yas (anim_0), 4cc922
-308.6807, 804.7067, 117.9824, script@beat@town@rowdydrunks@val@trip.yas (anim_0), 4cc922
-308.7083, 804.7103, 117.9824, scenario@randomevent@saloon_ambush@odriscoll.yas (anim_0), 4cc922
-308.7083, 804.7103, 117.9824, scenario@randomevent@saloon_ambush@odriscoll_player.yas (anim_0), 4cc922
-308.7781, 33.51402, 46.61627, script@proc@robberies@coach@playerloot_parts@playerloot_left_door_locked.yas (anim_0), 4cc922
-308.7781, 33.51402, 46.61627, script@proc@robberies@coach@playerloot_parts@playerloot_right_door_locked.yas (anim_0), 4cc922
-308.7781, 33.51402, 46.61631, script@proc@robberies@coach@playerloot_parts@playerloot_left_with_door_enter.yas (anim_0), 4cc922
-308.7781, 33.51402, 46.61638, script@proc@robberies@coach@playerloot_parts@playerloot_left_no_door_enter.yas (anim_0), 4cc922
-308.7781, 33.51402, 46.61643, 0x19044F12.yas (anim_0), 4cc922
-308.7781, 33.51402, 46.61643, script@proc@robberies@coach@playerloot_parts@playerloot_left_no_door_exit.yas (anim_0), 4cc922
-308.7781, 33.51402, 46.61643, script@proc@robberies@coach@playerloot_parts@playerloot_left_no_door_main.yas (anim_0), 4cc922
-308.7781, 33.51402, 46.61643, script@proc@robberies@coach@playerloot_parts@playerloot_left_with_door_exit.yas (anim_0), 4cc922
-308.7781, 33.51402, 46.61643, script@proc@robberies@coach@playerloot_parts@playerloot_left_with_door_open_and_close_main.yas (anim_0), 4cc922
-308.7781, 33.51402, 46.61643, script@proc@robberies@coach@playerloot_parts@playerloot_right_no_door_enter.yas (anim_0), 4cc922
-308.7781, 33.51402, 46.61643, script@proc@robberies@coach@playerloot_parts@playerloot_right_no_door_exit.yas (anim_0), 4cc922
-308.7781, 33.51402, 46.61643, script@proc@robberies@coach@playerloot_parts@playerloot_right_no_door_main.yas (anim_0), 4cc922
-308.7781, 33.51402, 46.61643, script@proc@robberies@coach@playerloot_parts@playerloot_right_with_door_enter.yas (anim_0), 4cc922
-308.7781, 33.51402, 46.61643, script@proc@robberies@coach@playerloot_parts@playerloot_right_with_door_exit.yas (anim_0), 4cc922
-308.7781, 33.51402, 46.61643, script@proc@robberies@coach@playerloot_parts@playerloot_right_with_door_main.yas (anim_0), 4cc922
-308.7781, 33.51402, 46.94452, script@proc@robberies@coach@playerloot_parts@playerloot_right_with_door_open_and_close_main.yas (anim_0), 4cc922
-307.3, 771.35, 88.38846, script@story@mud5@ig@ig5_plant_dynamite@ig5_light_dynamite_med.yas (anim_0), 4cc922
-307.3, 771.35, 88.38846, script@story@mud5@ig@ig5_plant_dynamite@ig5_light_dynamite_sm.yas (anim_0), 4cc922
-307.3, 771.35, 88.38846, script@story@mud5@ig@ig5_plant_dynamite@ig5_plant_dynamite_sm_var00.yas (anim_0), 4cc922
-307.3, 771.35, 88.38846, script@story@mud5@ig@ig5_plant_dynamite@ig5_plant_dynamite_sm_var01.yas (anim_0), 4cc922
-307.3, 771.35, 88.39096, script@story@mud5@ig@ig5_plant_dynamite@ig5_plant_dynamite_med_var00.yas (anim_0), 4cc922
-307.3, 771.35, 88.39096, script@story@mud5@ig@ig5_plant_dynamite@ig5_plant_dynamite_med_var01.yas (anim_0), 4cc922
-307.3, 771.35, 88.39096, script@story@mud5@ig@ig5_plant_dynamite@ig5_plant_dynamite_med_var02.yas (anim_0), 4cc922
-307.3, 771.35, 88.39096, script@story@mud5@ig@ig13_14_grab_bag_rob_safe@ig13_14_grab_money_med.yas (anim_0), 4cc922
-307.3, 771.35, 88.39096, script@story@mud5@ig@ig13_14_grab_bag_rob_safe@ig13_14_grab_money_small.yas (anim_0), 4cc922
-307.3, 771.35, 88.47096, script@story@mud5@ig@ig5_plant_dynamite@ig5_plant_dynamite.yas (anim_0), 000000
-307.3, 771.35, 88.47096, script@story@mud5@ig@ig5_plant_dynamite@ig5_plant_dynamite_med.yas (anim_0), 000000
-307.3, 771.35, 88.47096, script@story@mud5@ig@ig5_plant_dynamite@ig5_plant_dynamite_sm.yas (anim_0), 000000
-307.3, 771.35, 118.25, cutscene@mud5_mcs2.yas (anim_0), 4cc922
-307.3, 771.35, 118.25, cutscene@mud5_mcs3.yas (anim_0), 4cc922
-307.3, 771.35, 118.25, script@story@mud5@ig@ig4_enter_vault@ig4_enter_vault.yas (anim_0), 4cc922
-307.3, 771.35, 118.25, script@story@mud5@ig@ig5_plant_dynamite@ig5_plant_dynamite_light_front01.yas (anim_0), 4cc922
-307.3, 771.35, 118.25, script@story@mud5@ig@ig5_plant_dynamite@ig5_plant_dynamite_light_front02.yas (anim_0), 4cc922
-307.3, 771.35, 118.25, script@story@mud5@ig@ig5_plant_dynamite@ig5_plant_dynamite_light_front03.yas (anim_0), 4cc922
-307.3, 771.35, 118.25, script@story@mud5@ig@ig5_plant_dynamite@ig5_plant_dynamite_light_side01.yas (anim_0), 4cc922
-307.3, 771.35, 118.25, script@story@mud5@ig@ig5_plant_dynamite@ig5_plant_dynamite_light_side02.yas (anim_0), 4cc922
-307.3, 771.35, 118.25, script@story@mud5@ig@ig5_plant_dynamite@ig5_plant_dynamite_plant_front01.yas (anim_0), 4cc922
-307.3, 771.35, 118.25, script@story@mud5@ig@ig5_plant_dynamite@ig5_plant_dynamite_plant_front02.yas (anim_0), 4cc922
-307.3, 771.35, 118.25, script@story@mud5@ig@ig5_plant_dynamite@ig5_plant_dynamite_plant_front03.yas (anim_0), 4cc922
-307.3, 771.35, 118.25, script@story@mud5@ig@ig5_plant_dynamite@ig5_plant_dynamite_plant_light_front.yas (anim_0), 4cc922
-307.3, 771.35, 118.25, script@story@mud5@ig@ig5_plant_dynamite@ig5_plant_dynamite_plant_light_side.yas (anim_0), 4cc922
-307.3, 771.35, 118.25, script@story@mud5@ig@ig5_plant_dynamite@ig5_plant_dynamite_plant_side01.yas (anim_0), 4cc922
-307.3, 771.35, 118.25, script@story@mud5@ig@ig5_plant_dynamite@ig5_plant_dynamite_plant_side02.yas (anim_0), 4cc922
-307.3, 771.35, 118.25, script@story@mud5@ig@ig13_grab_bag@ig13_grab_bag_trans_a_to_b.yas (anim_0), 4cc922
-307.3, 771.35, 118.25, script@story@mud5@ig@ig13_grab_bag@ig13_grab_bag_trans_a_to_b_money_bag.yas (anim_0), 4cc922
-307.3, 771.35, 118.25, script@story@mud5@ig@ig19_manager_threaten@ig_19_manager_threaten.yas (anim_0), 4cc922
-307.3, 771.35, 118.25, script@story@mud5@ig@ig19_manager_threaten@typewriter_loop.yas (anim_0), 4cc922
-307.3, 771.35, 118.25, script@story@mud5@ig@ig19_safe_navigation@ig19_safe_navigation.yas (anim_0), 4cc922
-307.3, 771.35, 118.25, script@story@mud5@ig@ig19_safe_navigation@ig19_safe_navigation_only.yas (anim_0), 4cc922
-307.3, 771.35, 118.25, script@story@mud5@ig@ig22_gang_bank_walk@ig_22_group_stairs_bill.yas (anim_0), 4cc922
-307.3, 771.35, 118.25, script@story@mud5@ig@ig22_gang_bank_walk@ig_22_group_stairs_lenny.yas (anim_0), 4cc922
-307.3, 771.35, 118.25, script@story@mud5@ig@ig_0_move_aside@ig_0_move_aside.yas (anim_0), 4cc922
-307.3, 771.35, 118.25, script@story@mud5@ig@ig_1_bank_robbery@ig_1_bank_robbery.yas (anim_0), 4cc922
-307.3, 771.35, 118.25, script@story@mud5@ig@ig_1_bank_robbery@ig_1_bank_robbery_arthur.yas (anim_0), c92222
-307.3, 771.35, 118.25, script@story@mud5@ig@ig_1_bank_robbery@ig_1_bank_robbery_bill_and_lenny.yas (anim_0), 4cc922
-307.3, 771.35, 118.25, script@story@mud5@ig@ig_1_bank_robbery@ig_1_bank_robbery_blinds_closed.yas (anim_0), 4cc922
-307.3, 771.35, 118.25, script@story@mud5@ig@ig_1_bank_robbery@ig_1_bank_robbery_blinds_open.yas (anim_0), 4cc922
-307.3, 771.35, 118.25, script@story@mud5@ig@ig_1_bank_robbery@ig_1_bank_robbery_p2.yas (anim_0), 4cc922
-307.3, 771.35, 118.25, script@story@mud5@ig@ig_1_bank_robbery@ig_1_bank_robberyleadout.yas (anim_0), 4cc922
-307.3, 771.35, 118.25, script@story@mud5@ig@ig_3_player_hit_teller@ig_3_player_hit_teller.yas (anim_0), 4cc922
-307.3, 771.35, 118.25, script@story@mud5@ig@ig_7_front_door_cover@ig_7_front_door_cover.yas (anim_0), 4cc922
-307.3, 771.35, 118.25, script@story@mud5@ig@ig_11_exit_bank@ig_11_exit_bank.yas (anim_0), 4cc922
-307.3, 771.35, 118.25, script@story@mud5@ig@ig_11_exit_bank@ig_11_exit_bank_arthur.yas (anim_0), 4cc922
-307.3, 771.35, 118.25, script@story@mud5@ig@ig_11_exit_bank@ig_11_exit_bank_bill.yas (anim_0), 4cc922
-307.3, 771.35, 118.25, script@story@mud5@ig@ig_20_group_stairs@ig_20_group_stairs_karen.yas (anim_0), 4cc922
-307.3, 771.35, 118.25, script@story@mud5@leadin@mcs2@base.yas (anim_0), 4cc922
-307.3, 771.35, 118.25, script@story@mud5@leadin@mcs2@base_dialogue.yas (anim_0), 4cc922
-307.3, 771.35, 118.25, script@story@mud5@leadin@mcs2@leadin.yas (anim_0), 4cc922
-307.3, 771.35, 118.25, script@story@mud5@leadout@mcs3@leadout_toride.yas (anim_0), c92222
-307.3, 771.35, 118.70308, 0xF95B7E92.yas (anim_0), c92222
-307.3, 771.35, 118.70308, script@story@mud5@ig@ig4_reacts_to_smoke@ig4_reacts_to_smoke.yas (anim_0), c92222
-307.99, 800.37, 119.03, script@specialped@pdgzj_grizzeld_jon@ig@ig_1@ig_1_table.yas (anim_0), 4cc922
-307.99, 800.42, 119.03, script@rcm@robt@s1@ig2_bottlebalance@ig2_bottlebalance_t01.yas (anim_0), 4cc922
-307.99, 800.42, 119.03, script@rcm@robt@s1@ig2_bottlebalance@ig2_bottlebalance_t02.yas (anim_0), 4cc922
-307.99, 800.42, 119.03, script@rcm@robt@s1@ig3_sweetheart@ig3_sweetheart.yas (anim_0), 4cc922
-307.99, 800.42, 119.03, script@rcm@robt@s1@ig4_fail@ig4_groupie_fail.yas (anim_0), 4cc922
-307.99, 800.42, 119.03, script@rcm@robt@s1@ig4_fail@ig4_t1_fail.yas (anim_0), 4cc922
-307.99, 800.42, 119.03, script@rcm@robt@s1@ig4_fail@ig4_t2_fail.yas (anim_0), 4cc922
-307.99, 800.42, 119.03, script@rcm@robt@s1@ig5_bottle_one_leg@ig2_bottleoneleg_dialogue.yas (anim_0), 4cc922
-307.99, 800.42, 119.03, script@rcm@robt@s1@ig5_bottle_one_leg@ig2_bottleoneleg_t01.yas (anim_0), 4cc922
-307.99, 800.42, 119.03, script@rcm@robt@s1@ig5_bottle_one_leg@ig2_bottleoneleg_t02.yas (anim_0), 4cc922
-307.99, 800.42, 119.03, script@rcm@robt@s1@leadin@int@enter_idle_twinbrother_01.yas (anim_0), 4cc922
-307.99, 800.42, 119.03, script@rcm@robt@s1@leadin@int@enter_idle_twinbrother_02.yas (anim_0), 4cc922
-307.99, 800.42, 119.03, script@rcm@robt@s1@leadin@int@enter_idle_twingroupie.yas (anim_0), 4cc922
-307.99, 800.42, 119.03, script@rcm@robt@s1@leadin@int@leadin.yas (anim_0), 4cc922
-307.99, 800.42, 119.03, script@rcm@robt@s2@ig1_facepunch@ig1_facepunch_groupie.yas (anim_0), 4cc922
-307.99, 800.42, 119.03, script@specialped@pdgzj_grizzeld_jon@ig@ig_1@ig_1_side_bar.yas (anim_0), 4cc922
-307.99, 800.42, 119.03, script@specialped@pdgzj_grizzeld_jon@ig@ig_2@ig_2_front_bar.yas (anim_0), 4cc922
-307.99, 800.42, 119.03, script@specialped@pdgzj_grizzeld_jon@ig@ig_3@ig_3_pot.yas (anim_0), 4cc922
-307.99, 800.42, 119.03, script@specialped@pdgzj_grizzeld_jon@ig@ig_4@ig_4_porch.yas (anim_0), 4cc922
-307.99, 800.42, 119.03, script@story@mud2@ig@ig_17@ig17_bill_bar_fight.yas (anim_0), 4cc922
-307.99, 800.42, 119.03, script@story@mud2@ig@ig_18@ig18_charles_bar_fight.yas (anim_0), 4cc922
-307.99, 800.42, 119.03, script@story@mud2@ig@ig_18@ig18_charles_bar_fight_trans.yas (anim_0), 4cc922
-307.994, 800.419, 119.031, script@rcm@robt@s2@leadin@int@leadin.yas (anim_0), 4cc922
-307.994, 800.419, 119.031, script@rcm@robt@s2@leadout@ext@leadout.yas (anim_0), c92222
-307.2946, 771.2006, 117.6503, script@story@mud5@ig@ig13_grab_bag@ig13_grab_bag_trans_b_to_a.yas (anim_0), 4cc922
-307.2946, 771.2006, 117.6503, script@story@mud5@ig@ig13_grab_bag@ig13_grab_bag_trans_b_to_a_money_bag.yas (anim_0), 4cc922
-307.3049, 771.3169, 116.56858, script@story@mud5@ig@ig13_14_grab_bag_rob_safe@ig13_14_money_front01.yas (anim_0), 4cc922
-307.9937, 800.4188, 119.0313, cutscene@fin2_ext_p10.yas (anim_0), 4cc922
-307.9937, 800.4188, 119.0313, cutscene@fin2_ext_p10_t01.yas (anim_0), 4cc922
-307.9937, 800.4188, 119.0313, cutscene@robt_s1_ext.yas (anim_0), 4cc922
-307.9937, 800.4188, 119.0313, cutscene@robt_s1_int.yas (anim_0), 4cc922
-307.9937, 800.4188, 119.0313, cutscene@robt_s1_mcs1.yas (anim_0), 4cc922
-307.9937, 800.4188, 119.0313, cutscene@robt_s1_mcs2.yas (anim_0), 4cc922
-307.9937, 800.4188, 119.0313, cutscene@robt_s2_ext.yas (anim_0), 4cc922
-307.9937, 800.4188, 119.0313, cutscene@robt_s2_int.yas (anim_0), 4cc922
-307.24323, 771.3255, 116.529045, script@story@mud5@ig@ig13_14_grab_bag_rob_safe@ig13_14_money_front03.yas (anim_0), 4cc922
-307.24594, 771.3132, 116.54246, script@story@mud5@ig@ig13_14_grab_bag_rob_safe@ig13_14_money_side.yas (anim_0), 4cc922
-307.29562, 771.20715, 117.38934, script@story@mud5@ig@ig13_grab_bag@ig13_grab_bag_trans_e_to_d.yas (anim_0), 4cc922
-307.29562, 771.20715, 117.38934, script@story@mud5@ig@ig13_grab_bag@ig13_grab_bag_trans_e_to_d_money_bag.yas (anim_0), 4cc922
-307.30618, 771.30035, 116.589554, script@story@mud5@ig@ig13_14_grab_bag_rob_safe@ig13_14_money_front02.yas (anim_0), 4cc922
-307.81235, 773.5531, 118.70308, 0xD067D3A.yas (anim_0), 4cc922
-306.36, 771.97, 118.2, script@story@mud5@ig@ig6_bill_hit_teller@ig6_bill_hit_teller.yas (anim_0), 4cc922
-306.36, 771.97, 118.2, script@story@mud5@ig@ig17_bill_get_manager@ig17_bill_get_manager.yas (anim_0), 4cc922
-306.83, 798.5643, 117.964, script@beat@town@streetfight@thrownoutwindowdead.yas (anim_0), 4cc922
-306.813, 798.695, 117.929, script@beat@town@streetfight@thrownoutdoor.yas (anim_0), 4cc922
-306.813, 798.695, 117.929, script@beat@town@streetfight@thrownoutdoor_val0.yas (anim_0), 4cc922
-306.815, 771.465, 119.1775, script@fast_travel@establisher@town@valentine_1.yas (anim_0), n/a
-306.841, 813.523, 117.98, script@ambient@town@barber@haircut01.yas (PS4), 4cc922
-306.6152, 813.569, 117.97959, lightrig@barber@barber_valentine.yas (anim_0), 000000
-306.8323, 798.581, 117.9639, script@beat@town@streetfight@thrownoutwindow.yas (anim_0), 4cc922
-306.8329, 794.3955, 116.9566, 0x5D3C1501.yas (PS4), 4cc922
-306.8346, 798.5815, 117.964, script@specialped@dalemaroney@dalemaroney1saloon.yas (anim_0), 4cc922
-306.8399, 806.1201, 117.9792, script@vignette@ambient@av_whisper@sit@base.yas (PS4), 4cc922
-306.8629, 796.8055, 117.9666, script@ambient@town@drunk_buddies_town@stand@a@action.yas (PS4), 4cc922
-306.8629, 796.8055, 117.9666, script@ambient@town@drunk_buddies_town@stand@b@action.yas (PS4), 4cc922
-306.37064, 777.19183, 117.72991, 0xE3FC3B06.yas (anim_0), 4cc922
-306.37064, 777.19183, 117.72991, 0xFB22D079.yas (anim_0), 4cc922
-306.84067, 813.5231, 117.97959, script@ambient@town@barber_shave@action.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, 0x598DE8A1.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, 0x3040C97E.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, 0xF3A6BB64.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, cutscene@mud2_ext.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, cutscene@rbsos_int.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, cutscene@sal1_mcs1.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@common@trl1@collecting_for_the_poor@collecting_for_the_poor.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@mpstory@mpgun3@ig1_warwagon@ig1_warwagon.yas (patchpack004), 4cc922
-305.87, 801.99, 118.03, script@proc@shoprobberies@valentinedoctor@coupleflirt.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@proc@shoprobberies@valentinedoctor@coupleflirtbreakout.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@proc@shoprobberies@valentinedoctor@coupleflirtfemalepanic.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@proc@shoprobberies@valentinedoctor@deputyknock.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@proc@shoprobberies@valentinedoctor@doctorbackroom.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@proc@shoprobberies@valentinedoctor@doctorgreet.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@proc@shoprobberies@valentinedoctor@gangbedsleepwithbreakouts.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@proc@shoprobberies@valentinedoctor@gangcountmoney.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@proc@shoprobberies@valentinedoctor@gangopendoorshortloop.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@rcm@bsos@leadin@int@base.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@rcm@bsos@leadin@int@leadin.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_14@mud2_ig14_gang_watch.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_14@mud2_ig14_gang_watch_bill.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_14@mud2_ig14_gang_watch_charles.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_14@mud2_ig14_gang_watch_javier.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@farmer.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@female_civ_01.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@female_civ_02.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@female_civ_03.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@female_civ_04.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@female_civ_05.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@female_civ_06.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@female_civ_08.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@female_civ_09.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@female_civ_10.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@female_civ_11.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@female_civ_12.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@male_civ_01.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@male_civ_02.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@male_civ_03.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@male_civ_04.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@male_civ_05.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@male_civ_06.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@male_civ_07.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@male_civ_08.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@male_civ_09.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@male_civ_10.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@male_civ_11.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@male_civ_12.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@male_civ_13_female_civ_7.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@male_civ_14.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@male_civ_15.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@male_civ_16.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@male_civ_17.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@male_civ_18.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@male_civ_19.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@male_civ_20.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@male_civ_21.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@male_civ_22.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@male_civ_23.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@val_bank_manager.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@val_blacksmith.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@val_butcher.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@val_doctor.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@val_gunsmith.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@val_head_prostitute.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@val_hotel_owner.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@val_livery.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@val_prostitute_01.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@val_prostitute_02.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_15@fight_crowd@val_store_owner.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@ig@ig_16@ig16_javier_bar_fight.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@leadin@int@base_bar_loop.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@leadin@int@base_bar_toast_loop.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@leadin@int@leadin_frontdoor_short.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@mud2@leadin@int@leadin_lefttable_short.yas (anim_0), 4cc922
-305.87, 801.99, 118.03, script@story@sal1@ig@sal1_18_lenny_on_lenny@sal1_18_lenny_on_lenny.yas (anim_0), 4cc922
